country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",11-07-2026 14:00,23.168606,79.932247,PM2.5,23,40,33
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",11-07-2026 14:00,23.168606,79.932247,PM10,64,96,80
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",11-07-2026 14:00,23.168606,79.932247,NO2,15,35,23
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",11-07-2026 14:00,23.142888,79.916147,SO2,6,6,6
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",11-07-2026 14:00,8.5637,76.8865,OZONE,30,31,31
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",11-07-2026 14:00,23.210494,77.425409,OZONE,19,48,27
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",11-07-2026 14:00,21.001264,75.565602,NH3,1,13,5
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",11-07-2026 14:00,21.001264,75.565602,OZONE,17,41,30
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",11-07-2026 14:00,19.854616,75.905894,OZONE,28,50,41
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",11-07-2026 14:00,19.192056,72.9585188,CO,40,40,40
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",11-07-2026 14:00,16.7143745,74.2426398,PM2.5,11,26,17
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",11-07-2026 14:00,16.6870449,74.2505872,OZONE,11,18,15
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",11-07-2026 14:00,18.39963,76.57452,PM10,44,71,59
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",11-07-2026 14:00,18.39963,76.57452,SO2,3,8,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",11-07-2026 14:00,18.1023399,73.4783687,PM10,52,94,71
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",11-07-2026 14:00,18.1023399,73.4783687,OZONE,17,21,19
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",11-07-2026 14:00,20.555712,74.529236,PM2.5,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",11-07-2026 14:00,20.555712,74.529236,PM10,NA,NA,NA
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",11-07-2026 14:00,20.555712,74.529236,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",11-07-2026 14:00,19.19709,72.82204,CO,19,30,24
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",11-07-2026 14:00,19.19709,72.82204,OZONE,8,13,11
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",11-07-2026 14:00,18.96702,72.84214,NH3,3,4,3
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",11-07-2026 14:00,19.0364585,72.8954371,SO2,0,2,1
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",11-07-2026 14:00,19.0364585,72.8954371,CO,12,14,13
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",11-07-2026 14:00,19.04946,72.923,PM10,85,117,100
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",11-07-2026 14:00,19.04946,72.923,NH3,10,12,11
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",11-07-2026 14:00,19.04946,72.923,OZONE,11,17,14
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",11-07-2026 14:00,19.1878657,72.8304069,NH3,9,10,9
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",11-07-2026 14:00,19.1878657,72.8304069,CO,11,12,11
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",11-07-2026 14:00,19.11074,72.86084,NH3,11,15,12
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",11-07-2026 14:00,19.215859,72.831718,PM10,25,25,25
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",11-07-2026 14:00,19.215859,72.831718,OZONE,11,22,14
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",11-07-2026 14:00,21.14472,79.107595,PM2.5,29,83,52
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",11-07-2026 14:00,21.14472,79.107595,NH3,2,8,4
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",11-07-2026 14:00,21.14472,79.107595,CO,9,14,11
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",11-07-2026 14:00,21.121801,79.04952,PM2.5,35,70,47
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",11-07-2026 14:00,21.121801,79.04952,OZONE,12,26,20
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",11-07-2026 14:00,21.143383,79.048912,NH3,5,7,6
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",11-07-2026 14:00,21.152875,79.0517531,SO2,2,9,6
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",11-07-2026 14:00,21.152875,79.0517531,OZONE,7,16,11
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",11-07-2026 14:00,19.173852,77.296291,NO2,NA,NA,NA
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",11-07-2026 14:00,19.173852,77.296291,CO,21,28,24
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",11-07-2026 14:00,20.0073285,73.7762427,PM2.5,NA,NA,NA
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",11-07-2026 14:00,20.0073285,73.7762427,PM10,NA,NA,NA
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",11-07-2026 14:00,20.021503,73.813844,PM10,37,70,51
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",11-07-2026 14:00,19.063,73.1209,NO2,4,9,6
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",11-07-2026 14:00,19.063,73.1209,NH3,5,46,15
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",11-07-2026 14:00,19.063,73.1209,CO,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",11-07-2026 14:00,19.063,73.1209,OZONE,18,262,110
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",11-07-2026 14:00,19.090337,73.014232,OZONE,26,40,32
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",11-07-2026 14:00,19.265594,76.761463,PM10,48,124,69
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",11-07-2026 14:00,19.265594,76.761463,NO2,24,51,37
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",11-07-2026 14:00,19.265594,76.761463,NH3,3,6,4
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",11-07-2026 14:00,18.614767,73.799516,CO,23,28,26
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",11-07-2026 14:00,19.053536,72.84643,PM2.5,5,25,15
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",11-07-2026 14:00,19.23241,72.86895,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",11-07-2026 14:00,19.1375,72.915056,NO2,6,7,7
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",11-07-2026 14:00,19.1375,72.915056,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",11-07-2026 14:00,19.1375,72.915056,SO2,16,17,16
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",11-07-2026 14:00,19.1653323,72.922099,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",11-07-2026 14:00,19.1653323,72.922099,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",11-07-2026 14:00,19.1653323,72.922099,CO,12,14,14
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",11-07-2026 14:00,18.9936162,72.8128113,NO2,1,13,6
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",11-07-2026 14:00,18.9936162,72.8128113,SO2,2,6,4
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",11-07-2026 14:00,18.9767,72.838,NO2,6,16,10
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",11-07-2026 14:00,19.0632143,72.8456324,CO,103,103,103
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",11-07-2026 14:00,19.065931,72.862131,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",11-07-2026 14:00,19.065931,72.862131,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",11-07-2026 14:00,19.060498,72.923356,PM10,39,77,57
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",11-07-2026 14:00,19.060498,72.923356,OZONE,4,8,6
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",11-07-2026 14:00,19.000084,72.85673,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",11-07-2026 14:00,19.047,72.8746,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",11-07-2026 14:00,19.10078,72.87462,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",11-07-2026 14:00,19.10078,72.87462,NO2,25,26,26
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",11-07-2026 14:00,19.10078,72.87462,NH3,0,0,0
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",11-07-2026 14:00,18.897756,72.81332,CO,1,10,5
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",11-07-2026 14:00,19.008751,73.01662,SO2,NA,NA,NA
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",11-07-2026 14:00,19.02579,73.10297,PM10,44,57,52
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",11-07-2026 14:00,19.0575752,73.0151367,NH3,1,2,2
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",11-07-2026 14:00,19.0575752,73.0151367,OZONE,23,27,25
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",11-07-2026 14:00,19.1135051,73.008978,PM10,50,77,65
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",11-07-2026 14:00,20.918946,74.776388,NH3,1,3,1
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",11-07-2026 14:00,19.2268427,73.0788456,PM2.5,2,11,7
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",11-07-2026 14:00,19.2268427,73.0788456,OZONE,10,20,16
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",11-07-2026 14:00,20.9360711,85.1707021,PM10,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",11-07-2026 14:00,21.869985,85.167016,NO2,NA,NA,NA
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",11-07-2026 14:00,11.9309,79.8027,PM10,4,63,31
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",11-07-2026 14:00,11.9309,79.8027,NO2,6,31,15
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",11-07-2026 14:00,31.62,74.876512,OZONE,24,48,42
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",11-07-2026 14:00,31.321907,75.578914,PM2.5,34,47,39
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",11-07-2026 14:00,31.321907,75.578914,PM10,58,80,67
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",11-07-2026 14:00,30.736056,76.209694,NH3,7,7,7
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",11-07-2026 14:00,18.616318,73.765797,NH3,3,5,4
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",11-07-2026 14:00,18.530085,73.849598,PM2.5,13,48,22
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",11-07-2026 14:00,18.530085,73.849598,PM10,46,73,56
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",11-07-2026 14:00,18.530085,73.849598,NO2,4,22,13
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",11-07-2026 14:00,18.501793,73.927532,CO,17,48,33
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",11-07-2026 14:00,18.57304,73.927715,PM10,66,101,79
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",11-07-2026 14:00,18.57304,73.927715,NH3,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",11-07-2026 14:00,18.547056,73.826908,PM2.5,15,35,22
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",11-07-2026 14:00,18.547056,73.826908,PM10,34,48,39
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",11-07-2026 14:00,20.48891,85.84768,CO,34,40,37
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",11-07-2026 14:00,22.265816,86.174829,NH3,3,3,3
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",11-07-2026 14:00,22.265816,86.174829,OZONE,7,18,12
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",11-07-2026 14:00,22.220833,84.809444,PM2.5,1,48,21
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",11-07-2026 14:00,22.220833,84.809444,SO2,4,7,5
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",11-07-2026 14:00,22.245,84.88111111,SO2,NA,NA,NA
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",11-07-2026 14:00,22.245,84.88111111,OZONE,NA,NA,NA
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",11-07-2026 14:00,22.18972222,84.86277778,CO,14,20,16
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",11-07-2026 14:00,22.06156703,85.47409613,OZONE,14,16,15
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",11-07-2026 14:00,21.8004996,83.8396977,PM2.5,14,69,39
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",11-07-2026 14:00,21.8004996,83.8396977,NO2,22,23,23
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",11-07-2026 14:00,21.8004996,83.8396977,SO2,24,25,24
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",11-07-2026 14:00,20.94185,86.1151,PM10,43,129,73
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",11-07-2026 14:00,20.94185,86.1151,NH3,1,2,1
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",11-07-2026 14:00,20.94185,86.1151,SO2,4,22,8
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",11-07-2026 14:00,20.48891,85.84768,PM10,45,111,73
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",11-07-2026 14:00,22.1166054,85.3945546,NH3,1,3,2
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",11-07-2026 14:00,22.1166054,85.3945546,SO2,7,10,8
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",11-07-2026 14:00,22.1166054,85.3945546,CO,12,12,12
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",11-07-2026 14:00,21.941841,86.728318,NH3,1,3,2
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",11-07-2026 14:00,20.24079,85.836784,NO2,11,29,15
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",11-07-2026 14:00,20.24079,85.836784,CO,41,45,43
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",11-07-2026 14:00,20.34652,85.8163,NH3,2,2,2
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",11-07-2026 14:00,20.34652,85.8163,CO,44,49,46
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",11-07-2026 14:00,25.5586,91.8985,PM10,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",11-07-2026 14:00,25.5586,91.8985,NO2,0,1,0
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",11-07-2026 14:00,25.5586,91.8985,SO2,10,11,11
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",11-07-2026 14:00,23.7176342,92.7192841,PM10,1,28,11
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",11-07-2026 14:00,23.7176342,92.7192841,SO2,14,15,14
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",11-07-2026 14:00,20.832874,85.104082,NO2,1,75,11
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",11-07-2026 14:00,20.832874,85.104082,SO2,4,73,18
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",11-07-2026 14:00,19.222279,72.957979,PM10,33,51,43
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",11-07-2026 14:00,19.235581,73.159121,PM10,29,119,57
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",11-07-2026 14:00,19.2307571,73.155192,NO2,5,11,8
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",11-07-2026 14:00,19.2307571,73.155192,OZONE,12,18,16
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",11-07-2026 14:00,18.547056,73.826908,NH3,1,1,1
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",11-07-2026 14:00,16.5038,74.3623,SO2,5,24,6
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",11-07-2026 14:00,17.65439,75.90649,CO,18,26,21
India,Maharashtra,Pimpri-Chinchwad,"Bhosari, Pune - IITM",11-07-2026 14:00,18.640051,73.848956,CO,3,3,3
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",11-07-2026 14:00,18.63673,73.82487,NO2,2,14,7
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",11-07-2026 14:00,29.61075,74.283608,SO2,1,12,6
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",11-07-2026 14:00,29.61075,74.283608,OZONE,2,7,3
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",11-07-2026 14:00,26.960669,75.771817,PM10,105,172,136
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",11-07-2026 14:00,26.960669,75.771817,CO,7,50,24
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",11-07-2026 14:00,26.9164092,75.7994901,NO2,29,76,45
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",11-07-2026 14:00,26.9164092,75.7994901,NH3,3,15,7
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",11-07-2026 14:00,26.9164092,75.7994901,OZONE,24,43,30
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",11-07-2026 14:00,26.902909,75.836858,OZONE,31,46,38
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",11-07-2026 14:00,26.9502929,75.730943,PM2.5,50,112,75
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",11-07-2026 14:00,26.843698,75.766894,PM2.5,35,67,46
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",11-07-2026 14:00,26.843698,75.766894,PM10,67,140,106
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",11-07-2026 14:00,26.843698,75.766894,NH3,7,9,8
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",11-07-2026 14:00,26.786682,75.827928,CO,28,46,36
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",11-07-2026 14:00,31.0325454,76.5623046,OZONE,NA,NA,NA
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",11-07-2026 14:00,26.470859,74.646594,PM10,78,125,97
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",11-07-2026 14:00,27.554793,76.611536,OZONE,12,68,45
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",11-07-2026 14:00,23.55519,74.44001,SO2,2,5,4
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",11-07-2026 14:00,25.106006,76.469948,NO2,17,26,20
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",11-07-2026 14:00,25.106006,76.469948,OZONE,20,75,39
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",11-07-2026 14:00,25.747299,71.393989,SO2,2,3,3
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",11-07-2026 14:00,25.747299,71.393989,OZONE,34,47,41
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",11-07-2026 14:00,27.215415,77.50873,SO2,0,2,1
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",11-07-2026 14:00,25.339605,74.618883,PM2.5,28,68,51
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",11-07-2026 14:00,25.771061,73.340227,PM2.5,26,104,57
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",11-07-2026 14:00,25.771061,73.340227,SO2,11,17,13
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",11-07-2026 14:00,24.041198,74.780702,NH3,1,2,2
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",11-07-2026 14:00,24.041198,74.780702,OZONE,22,50,32
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",11-07-2026 14:00,26.031443,76.359327,NH3,4,9,7
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",11-07-2026 14:00,27.608912,75.153302,PM10,91,140,119
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",11-07-2026 14:00,27.608912,75.153302,SO2,1,3,2
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",11-07-2026 14:00,24.885261,72.857549,SO2,4,6,4
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",11-07-2026 14:00,30.9028,75.8086,CO,5,47,23
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",11-07-2026 14:00,30.649961,76.331442,CO,100,100,100
India,Punjab,Patiala,"Model Town, Patiala - PPCB",11-07-2026 14:00,30.349388,76.366642,PM2.5,4,27,11
India,Punjab,Patiala,"Model Town, Patiala - PPCB",11-07-2026 14:00,30.349388,76.366642,PM10,8,38,19
India,Punjab,Patiala,"Model Town, Patiala - PPCB",11-07-2026 14:00,30.349388,76.366642,NO2,17,19,18
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",11-07-2026 14:00,31.0325454,76.5623046,NO2,9,46,26
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",11-07-2026 14:00,25.344694,72.626208,NH3,4,11,5
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",11-07-2026 14:00,25.344694,72.626208,SO2,2,3,3
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",11-07-2026 14:00,25.344694,72.626208,CO,9,15,13
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",11-07-2026 14:00,24.588397,76.172782,NO2,17,29,22
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",11-07-2026 14:00,26.358805,73.047444,OZONE,15,26,20
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",11-07-2026 14:00,26.268249,73.0193853,PM10,48,133,83
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",11-07-2026 14:00,24.892047,74.623527,NH3,5,12,7
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",11-07-2026 14:00,28.296139,74.961696,PM10,54,248,140
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",11-07-2026 14:00,28.296139,74.961696,NH3,6,7,6
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",11-07-2026 14:00,26.699557,77.898881,PM2.5,27,83,47
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",11-07-2026 14:00,29.61075,74.283608,NO2,2,12,6
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",11-07-2026 14:00,28.018792,73.292658,NO2,6,33,11
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",11-07-2026 14:00,25.435774,75.644272,NH3,5,7,6
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",11-07-2026 14:00,24.892047,74.623527,PM2.5,23,173,63
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",11-07-2026 14:00,25.14389,75.821256,NO2,NA,NA,NA
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",11-07-2026 14:00,25.196024,75.855668,CO,14,18,16
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",11-07-2026 14:00,27.213494,73.734444,PM2.5,17,55,35
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",11-07-2026 14:00,26.29581,73.082283,NO2,10,19,13
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",11-07-2026 14:00,26.29581,73.082283,CO,8,11,10
India,Uttar Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",11-07-2026 14:00,27.169338,78.03582,NO2,13,32,25
India,Uttar Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",11-07-2026 14:00,27.169338,78.03582,SO2,39,93,71
India,Uttar Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",11-07-2026 14:00,27.169338,78.03582,CO,21,21,21
India,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",11-07-2026 14:00,27.106972,78.000111,PM10,22,144,76
India,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",11-07-2026 14:00,27.106972,78.000111,CO,11,17,14
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",11-07-2026 14:00,27.19865833,78.00598056,PM2.5,13,233,72
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",11-07-2026 14:00,27.19865833,78.00598056,PM10,12,145,69
